epoch,acc,loss,val_acc,val_loss
34,0.40109080188679247,1.4753185578112333,0.38431490384615385,1.5333117750974803
35,0.41037735849056606,1.4702620292609592,0.3825120192307692,1.492767645762517
36,0.40787146226415094,1.4476486905565802,0.3825120192307692,1.5105403524178724
37,0.4180424528301887,1.4472254537186533,0.39393028846153844,1.4832360515227685
38,0.4147258254716981,1.4430123387642626,0.38731971153846156,1.4934607514968286
39,0.41966391509433965,1.4368954289634273,0.40414663461538464,1.4485399218705983
40,0.42946639150943394,1.4163884430561426,0.4149639423076923,1.4378852248191833
41,0.4311615566037736,1.3989288199622676,0.40084134615384615,1.4391355514526367
42,0.4363207547169811,1.3911370241417076,0.41796875,1.425012198778299
43,0.4428066037735849,1.3745179626176942,0.4411057692307692,1.3936903522564814
44,0.4491450471698113,1.3620998510774576,0.42728365384615385,1.3772167150790875
45,0.44966096698113206,1.3514483301144726,0.42578125,1.3953155554257906
46,0.45968455188679247,1.3351373245131295,0.4462139423076923,1.3573228854399462
47,0.44995577830188677,1.3410673377648838,0.45703125,1.3246003985404968
48,0.45931603773584906,1.3255156154902477,0.4344951923076923,1.346241859289316
49,0.4597582547169811,1.3191210436371137,0.4456129807692308,1.3277491697898278
50,0.47494103773584906,1.2990254894742426,0.45492788461538464,1.3199702868094811
51,0.48452240566037735,1.2775706142749426,0.4543269230769231,1.3079457237170293
52,0.48002653301886794,1.28436878042401,0.4618389423076923,1.3027846217155457
53,0.47641509433962265,1.269066551946244,0.4600360576923077,1.2896656852502089
54,0.4801739386792453,1.2567947608120036,0.46814903846153844,1.2905019384164076
55,0.49174528301886794,1.2579491115965933,0.47836538461538464,1.2767421007156372
56,0.49270341981132076,1.2476912849354294,0.4696514423076923,1.255494544139275
57,0.49233490566037735,1.2403460842258525,0.49368990384615385,1.2331730448282683
58,0.4985996462264151,1.229545920524957,0.47716346153846156,1.2482041670725896
59,0.49565153301886794,1.222033147541982,0.48227163461538464,1.2565515087201045
60,0.5021373820754716,1.2185930750280056,0.47205528846153844,1.2383644810089698
61,0.5179834905660378,1.1934155394446175,0.5030048076923077,1.20764821767807
62,0.5121609669811321,1.1905931380559813,0.5018028846153846,1.2167652111787062
63,0.5190153301886793,1.1900173909259293,0.4918870192307692,1.2175097648914044
64,0.5209316037735849,1.1788892509802333,0.5078125,1.2013647510455205
65,0.5204893867924528,1.1764911548146662,0.5009014423076923,1.1855689608133757
66,0.5188679245283019,1.1693346809666112,0.5129206730769231,1.185760131249061
67,0.5180571933962265,1.1704086920000472,0.5006009615384616,1.1976140324886029
68,0.5246167452830188,1.155848372657344,0.5129206730769231,1.1620027698003328
69,0.5278596698113207,1.1544720018809695,0.5168269230769231,1.1734167887614324
70,0.5296285377358491,1.1499596198774733,0.5138221153846154,1.1744136947851915
71,0.5375147405660378,1.1308950152037278,0.5129206730769231,1.1646944055190454
72,0.5345666273584906,1.1344684952834867,0.5243389423076923,1.1491829248575063
73,0.5327977594339622,1.1289292618913471,0.5306490384615384,1.1443439515737386
74,0.5397258254716981,1.1332795142002825,0.5378605769230769,1.121253524835293
75,0.5409787735849056,1.1118697647778493,0.5198317307692307,1.129439427302434
76,0.5490860849056604,1.099858522977469,0.546875,1.0959809651741614
77,0.5473172169811321,1.0927901751590225,0.5438701923076923,1.1154835040752704
78,0.5500442216981132,1.0993198420641557,0.54296875,1.133665075668922
79,0.5534345518867925,1.0792482669623393,0.53515625,1.111419134415113
80,0.5660377358490566,1.0666744079229966,0.5441706730769231,1.0839212399262648
81,0.5582989386792453,1.0703763416353262,0.5333533653846154,1.1121929746407728
82,0.5658903301886793,1.0715319936005574,0.5408653846153846,1.0696801818334138
83,0.5659640330188679,1.0494261440241113,0.5546875,1.0705158022733836
84,0.5673643867924528,1.0547508389320013,0.5504807692307693,1.0835411181816688
85,0.5748083726415094,1.0307063162326813,0.5567908653846154,1.0595902823484862
86,0.5714180424528302,1.0491525755738311,0.5694110576923077,1.0608579883208642
87,0.570533608490566,1.0444666799509301,0.5531850961538461,1.0621879719770873
88,0.5717865566037735,1.0538342718808156,0.5573918269230769,1.0546714961528778
89,0.5747346698113207,1.0405122935771942,0.5570913461538461,1.061151460959361
90,0.5764298349056604,1.0321245199104525,0.5573918269230769,1.071862062582603
91,0.5844634433962265,1.0125271132532156,0.5621995192307693,1.038674602141747
92,0.5799675707547169,1.0260203773120664,0.5709134615384616,1.046784478884477
93,0.5954451650943396,0.9974648097776017,0.5655048076923077,1.0275166493195753
94,0.5906544811320755,0.9951854010797897,0.5688100961538461,1.0242933172446032
95,0.5913915094339622,0.9887492870384792,0.5615985576923077,1.0342139532932868
96,0.5933077830188679,0.9905603331214977,0.5736177884615384,1.0081580143708448
97,0.5919074292452831,0.9870776404749673,0.5991586538461539,0.9863671568723825
98,0.5953714622641509,0.9899527419288203,0.5826322115384616,0.9965759767935827
99,0.5995725235849056,0.9669129651672436,0.5859375,0.9924296255295093
100,0.6047317216981132,0.9641811729602094,0.5949519230769231,0.9609014987945557
101,0.6101120283018868,0.9530205844708208,0.5895432692307693,0.9928926940147693
102,0.6057635613207547,0.9628374964561103,0.5811298076923077,1.0054722199073205
103,0.6051739386792453,0.9571408083978689,0.5940504807692307,0.9632246517218076
104,0.6048791273584906,0.9545736217273856,0.5928485576923077,0.9814371948058789
105,0.6128390330188679,0.9463246993298801,0.5919471153846154,0.9736467072596917
106,0.6180719339622641,0.9403251566976871,0.6024639423076923,0.9455746641525855
107,0.6288325471698113,0.9176197198202025,0.6045673076923077,0.9432774209059201
108,0.6215359669811321,0.9263599273168815,0.6006610576923077,0.9587527192555941
109,0.6246314858490566,0.9178220286684217,0.5943509615384616,0.9535989027756911
110,0.6228626179245284,0.9331348718337293,0.6081730769230769,0.9519813977755033
111,0.6319280660377359,0.9044284590010373,0.5952524038461539,0.9514084985622993
112,0.6325176886792453,0.9112269884010531,0.6120793269230769,0.928963317320897
113,0.6246314858490566,0.918534794506037,0.5982572115384616,0.946623430802272
114,0.6376031839622641,0.8893635734072272,0.6144831730769231,0.9269884114082043
115,0.6290536556603774,0.8996655271863038,0.6141826923076923,0.895454486975303
116,0.6393720518867925,0.8797047616175886,0.6162860576923077,0.8977657739932721
117,0.6334021226415094,0.8918930545168103,0.6156850961538461,0.9167623772070959
118,0.6493956367924528,0.8697878802722355,0.6325120192307693,0.8829327684182388
119,0.644310141509434,0.8750211399681164,0.6198918269230769,0.9093296069365281
120,0.6440153301886793,0.8817495889258835,0.6243990384615384,0.8993403819891123
121,0.6457841981132075,0.8655567759612821,0.6391225961538461,0.8833110699286828
122,0.6428360849056604,0.8732215042384166,0.6234975961538461,0.8889321386814117
123,0.6529333726415094,0.8555095066439431,0.6307091346153846,0.8763045095480405
124,0.6504274764150944,0.8546796126185723,0.6298076923076923,0.8819893392232748
125,0.6541863207547169,0.845974935113259,0.6475360576923077,0.8511164623957413
126,0.6580925707547169,0.8360535401218342,0.6319110576923077,0.8587528306704301
127,0.6597140330188679,0.834560457265602,0.6243990384615384,0.8805840657307551
128,0.6695165094339622,0.8233699056337465,0.6427283653846154,0.8670550195070413
129,0.6583873820754716,0.8337144356853557,0.6604567307692307,0.822884956231484
130,0.6620725235849056,0.8267414524870099,0.6361177884615384,0.8576939128912412
131,0.6663472877358491,0.8137128966034584,0.6496394230769231,0.8329514150436108
132,0.6672317216981132,0.8124594958323352,0.6346153846153846,0.8658723693627578
133,0.6774027122641509,0.8035318367886093,0.6376201923076923,0.8584919617726252
134,0.6758549528301887,0.8102682857018597,0.6439302884615384,0.8500787455302018
135,0.6806456367924528,0.8036804469126575,0.6652644230769231,0.8235876743610089
136,0.6771079009433962,0.7871895505572265,0.6655649038461539,0.8136826386818519
137,0.6863944575471698,0.7804773922236461,0.6517427884615384,0.8331586260061997
138,0.6861733490566038,0.7801725690094929,0.6595552884615384,0.8118694011981671
139,0.6827830188679245,0.7716577412947169,0.6763822115384616,0.7926839544222906
140,0.6851415094339622,0.7796020968905035,0.6643629807692307,0.782863206588305
141,0.6923643867924528,0.7610554908806423,0.6643629807692307,0.8273325998049516
142,0.6900058962264151,0.7614941045923053,0.6592548076923077,0.8094267501280858
143,0.6921432783018868,0.767636313753308,0.6694711538461539,0.7921370497116675
144,0.7078419811320755,0.7299290029507763,0.6616586538461539,0.7930903732776642
145,0.6948702830188679,0.759146845003344,0.6610576923076923,0.8420773263160999
146,0.6997346698113207,0.7542047365656439,0.6826923076923077,0.7758927276501288
147,0.7038620283018868,0.7398854398502493,0.6628605769230769,0.8262918706123645
148,0.6992924528301887,0.7441708619864482,0.6745793269230769,0.7818394647194788
149,0.7005454009433962,0.7403196720582135,0.6832932692307693,0.773782702592703
150,0.6984817216981132,0.7393691781556831,0.6721754807692307,0.7948686939019424
151,0.7003242924528302,0.7319256382168464,0.6796875,0.7810387427990253
152,0.7116745283018868,0.7242888133480864,0.6890024038461539,0.7568746851040766
153,0.7063679245283019,0.7283606832882144,0.6917067307692307,0.7400502424973708
154,0.7061468160377359,0.7298500892126335,0.6850961538461539,0.7544814439920279
155,0.711158608490566,0.7203373242661638,0.6947115384615384,0.736654669046402
156,0.7168337264150944,0.7177112147493182,0.6956129807692307,0.7415265028293316
157,0.7202977594339622,0.6986411658098113,0.6784855769230769,0.7703379667722262
158,0.7149174528301887,0.6988374512150602,0.6766826923076923,0.7710465697141794
159,0.7155807783018868,0.6944304918343166,0.7001201923076923,0.717382353085738
160,0.7167600235849056,0.6982915913158992,0.6709735576923077,0.8066369455594283
161,0.7243514150943396,0.6937864619605946,0.6962139423076923,0.752354445365759
162,0.7262676886792453,0.6766329300853441,0.7025240384615384,0.7216585072187277
163,0.7186025943396226,0.7011674788762938,0.6881009615384616,0.7618347222988422
164,0.7257517688679245,0.6841819483154225,0.6989182692307693,0.7059786709455343
165,0.7278891509433962,0.6697084650678454,0.6763822115384616,0.7848780659528879
166,0.7257517688679245,0.673643816754503,0.7091346153846154,0.7130871690236605
167,0.7351120283018868,0.669485073044615,0.6941105769230769,0.7329875620511862
168,0.7266362028301887,0.666971892680762,0.703125,0.7201710824783032
169,0.7330483490566038,0.6711942935889622,0.7130408653846154,0.7025744548210731
170,0.7309109669811321,0.671756127532923,0.6956129807692307,0.7336666217217078
171,0.7367334905660378,0.6662183881930586,0.7142427884615384,0.6926646989125472
172,0.7347435141509434,0.6607100963592529,0.7022235576923077,0.7295420399078956
173,0.738502358490566,0.6538334798138097,0.6989182692307693,0.7297631846024439
174,0.7390919811320755,0.6530067319015287,0.6947115384615384,0.7323186626801124
175,0.7386497641509434,0.6503080883116092,0.7106370192307693,0.7194413382273454
176,0.7471992924528302,0.6238072646676369,0.7109375,0.7073324872897222
177,0.7435878537735849,0.640925684065189,0.6875,0.7746348908314338
178,0.7405660377358491,0.6441477995436147,0.6998197115384616,0.7293592232924241
179,0.7470518867924528,0.6322615157883122,0.7073317307692307,0.7043936069195087
180,0.7423349056603774,0.6400543440063045,0.73046875,0.6889806275184338
181,0.7422612028301887,0.6393766276678949,0.7037259615384616,0.7213995227446923
182,0.7467570754716981,0.6330599020112235,0.7217548076923077,0.6690374704507681
183,0.742408608490566,0.6340517474795287,0.734375,0.6493358726684864
184,0.7508844339622641,0.6139604800714636,0.7298677884615384,0.6660602046893194
185,0.7466833726415094,0.6334740353642769,0.7253605769230769,0.6681544276384207
186,0.7582547169811321,0.608704853170323,0.7196514423076923,0.6808055295394018
187,0.7586969339622641,0.6154153192380689,0.7295673076923077,0.6561749531672552
188,0.749778891509434,0.6209011449004119,0.7208533653846154,0.7052859044992007
189,0.75390625,0.6124064357213255,0.7004206730769231,0.7328085211607126
190,0.7608343160377359,0.6030766868366385,0.7349759615384616,0.6539555444167211
191,0.7588443396226415,0.5970857570756156,0.7307692307692307,0.671090460740603
192,0.7551591981132075,0.6101136109176671,0.7151442307692307,0.7097387245068183
193,0.7613502358490566,0.5899841712330872,0.7199519230769231,0.6805691306407635
194,0.761497641509434,0.5969718995521653,0.7286658653846154,0.6681708785203787
195,0.7560436320754716,0.6123769235498501,0.7442908653846154,0.6171261221170425
196,0.7638561320754716,0.5889931717571223,0.7487980769230769,0.6176478885687314
197,0.7665831367924528,0.5842784502596226,0.7515024038461539,0.62089309325585
198,0.7666568396226415,0.5874522362115249,0.7496995192307693,0.6103817820549011
199,0.7615713443396226,0.595257506336806,0.7430889423076923,0.6358158141374588
200,0.7631191037735849,0.5990038680018119,0.7524038461538461,0.607713601910151
201,0.7639298349056604,0.5849907985835705,0.7557091346153846,0.615500773374851
202,0.7680571933962265,0.5792389036911838,0.7478966346153846,0.6251496947728671
203,0.7586232311320755,0.6008973936989622,0.7421875,0.6410504694168384
204,0.7651827830188679,0.5813510715961456,0.7493990384615384,0.6236021358233231
205,0.7623820754716981,0.5945488430981366,0.7433894230769231,0.6196269484666678
206,0.7665831367924528,0.5858918692705766,0.73828125,0.6258870959281921
207,0.7600235849056604,0.5885575633004027,0.7481971153846154,0.6236543151048514
208,0.7706367924528302,0.5809973183105577,0.7512019230769231,0.6151919960975647
209,0.7648879716981132,0.5932720955812706,0.7487980769230769,0.6180741947430831
210,0.7626031839622641,0.5876430303982969,0.7530048076923077,0.6078338474035263
211,0.7711527122641509,0.5816392988528846,0.7581129807692307,0.6132632058400375
212,0.7699734669811321,0.5791214552690398,0.7506009615384616,0.6110600725962565
213,0.7723319575471698,0.5822103852933308,0.7496995192307693,0.6133516946664224
214,0.7596550707547169,0.592162753051182,0.7478966346153846,0.6033881421272571
215,0.7707841981132075,0.5824266891434507,0.7451923076923077,0.6209714343914619
216,0.7671727594339622,0.5743065085613502,0.7524038461538461,0.6185985207557678
217,0.7690890330188679,0.5763681381940842,0.7515024038461539,0.6067528346410165
218,0.7655512971698113,0.581577184346487,0.7512019230769231,0.626446511883002
219,0.7709316037735849,0.5745012636454601,0.7524038461538461,0.6096862336763968
220,0.7645931603773585,0.5922313343803838,0.7551081730769231,0.611776182284722
221,0.7689416273584906,0.5822915001860205,0.7515024038461539,0.6193809463427618
222,0.76171875,0.5898748923022792,0.7653245192307693,0.6022560676703086
223,0.7666568396226415,0.5913045307937658,0.7530048076923077,0.6152137472079351
224,0.7674675707547169,0.5798261258399712,0.7572115384615384,0.6122820434662012
225,0.7645931603773585,0.5853808016147254,0.7575120192307693,0.5976160695919623
226,0.765846108490566,0.582814024585598,0.74609375,0.6170008251300225
227,0.7681308962264151,0.5761041157650497,0.7515024038461539,0.6089866551069113
228,0.7667305424528302,0.5864728453024378,0.7569110576923077,0.6142540975258901
229,0.7623083726415094,0.5867939346803809,0.7503004807692307,0.6126112410655389
230,0.7692364386792453,0.584243358306165,0.7560096153846154,0.59819734784273
231,0.7661409198113207,0.5844491323772466,0.74609375,0.6227579449231808
232,0.7687205188679245,0.576721690454573,0.7557091346153846,0.6129837059057676
233,0.7705630896226415,0.5734220996217908,0.7662259615384616,0.5957875905128626
234,0.7696049528301887,0.5709919713015826,0.7406850961538461,0.6164210656514535
235,0.7678360849056604,0.5851275780290928,0.7490985576923077,0.6195806264877319
236,0.7665094339622641,0.5885994872956906,0.7512019230769231,0.6235840779084426
237,0.7735112028301887,0.5795368777131135,0.7457932692307693,0.6153947561979294
238,0.7750589622641509,0.5736454376634562,0.7569110576923077,0.6074112470333393
239,0.7651090801886793,0.5882066001869598,0.7566105769230769,0.6077658247489196
240,0.76953125,0.5763960486313082,0.7740384615384616,0.577049692089741
241,0.7657724056603774,0.582223117351532,0.7599158653846154,0.6101772968585675
242,0.7581810141509434,0.5966442426982915,0.7623197115384616,0.6040333429208169
243,0.7645931603773585,0.5856381812185611,0.7593149038461539,0.6056258288713602
244,0.7701945754716981,0.5805297867869431,0.7533052884615384,0.6113905516954569
245,0.765846108490566,0.5788293143488327,0.7581129807692307,0.6065345085584201
246,0.7673201650943396,0.582103762986525,0.7533052884615384,0.6162494627329019
247,0.7662146226415094,0.5822360836110025,0.7605168269230769,0.596349875514324
248,0.7699734669811321,0.5787730104518387,0.7509014423076923,0.6082617159073169
249,0.7699734669811321,0.573711633682251,0.75,0.6180385993077204
250,0.7648879716981132,0.5786746043079304,0.7481971153846154,0.6091497884346888
251,0.7738060141509434,0.5637598976774035,0.7686298076923077,0.5922449815731782
252,0.7679097877358491,0.5804419472532453,0.7605168269230769,0.6010944407719833
253,0.773658608490566,0.5773866688305477,0.7448918269230769,0.6032142020188845
254,0.7587706367924528,0.5971692114506127,0.7545072115384616,0.6089963156443375
255,0.7664357311320755,0.5810250246299887,0.7629206730769231,0.6058808427590591
256,0.7672464622641509,0.5845703842504969,0.7524038461538461,0.6059534354851797
257,0.7721108490566038,0.5706199775889235,0.7521033653846154,0.6121983539599639
258,0.7693838443396226,0.5732094808569494,0.7487980769230769,0.6010684691942655
259,0.7637087264150944,0.587119884648413,0.7493990384615384,0.6232812404632568
260,0.7634139150943396,0.586520569223278,0.7587139423076923,0.6090048299385951
261,0.7763119103773585,0.569896714586132,0.7503004807692307,0.6014141325767224
262,0.7738797169811321,0.5824496543632364,0.7566105769230769,0.6138990166095587
263,0.7744693396226415,0.5743286002357051,0.7545072115384616,0.6147542389539572
264,0.7701208726415094,0.5781427340687446,0.7560096153846154,0.5970430053197421
265,0.7673201650943396,0.5881943323139874,0.7599158653846154,0.6080785588576243
266,0.7709316037735849,0.5762168989991242,0.7554086538461539,0.6047966308318652
267,0.7657724056603774,0.5872854584792875,0.7584134615384616,0.5987151609017298
268,0.7660672169811321,0.5846663758439837,0.7554086538461539,0.6143705409306747
269,0.7652564858490566,0.5886611879434226,0.7496995192307693,0.6199474071080868
270,0.7641509433962265,0.5859201291822037,0.7602163461538461,0.614034292789606
271,0.7738060141509434,0.5734643767464835,0.74609375,0.6068110087743173
272,0.7753537735849056,0.565374899866446,0.7506009615384616,0.6175674945116043
273,0.7675412735849056,0.5742560287691513,0.7436899038461539,0.6161019137272468
274,0.7676886792452831,0.5794113427400589,0.7478966346153846,0.623780933710245
275,0.7743956367924528,0.5685796689874721,0.7478966346153846,0.6297441652187934
276,0.7669516509433962,0.5845104630263347,0.7587139423076923,0.6169646107233487
277,0.7751326650943396,0.5742484929988969,0.7518028846153846,0.6033285477986703
278,0.7682045990566038,0.5701775750461614,0.7560096153846154,0.5942650483204768
279,0.7654775943396226,0.5827749222517014,0.7376802884615384,0.6342084453656123
280,0.7654775943396226,0.5800009383907858,0.7445913461538461,0.614307741706188
281,0.7620135613207547,0.5922066395012837,0.7590144230769231,0.6055276050017431
282,0.7684994103773585,0.5834748227641268,0.7478966346153846,0.6165484098287729
283,0.7683520047169812,0.5840400159358978,0.7509014423076923,0.6108526954284081
284,0.7747641509433962,0.5699540669063352,0.7521033653846154,0.6067404082188239
285,0.7716686320754716,0.5778024070105463,0.7533052884615384,0.6251400777926812
286,0.7641509433962265,0.5791644636752471,0.7409855769230769,0.6160883697179648
287,0.7721845518867925,0.583854300233553,0.7503004807692307,0.6226481909935291
288,0.7661409198113207,0.5797048416340126,0.7463942307692307,0.5991634313876812
289,0.7750589622641509,0.5793500922198566,0.7521033653846154,0.612742699109591
290,0.7718160377358491,0.5791741921654288,0.75,0.6193587046403152
